recall,precision,method
0.47686666666666666,0.6165847771743815,FedTROS-PR
0.47433333333333333,0.6174071502950365,FedTROS-PR
0.47386666666666666,0.6174426685198054,FedTROS-PR
0.47326666666666667,0.6175728577642453,FedTROS-PR
0.4729333333333333,0.6174064403829417,FedTROS-PR
0.47146666666666665,0.6174262266457133,FedTROS-PR
0.4712,0.6176701913833785,FedTROS-PR
0.4703333333333333,0.6179381623894192,FedTROS-PR
0.47013333333333335,0.6180001752694768,FedTROS-PR
0.4696666666666667,0.6184707225002195,FedTROS-PR
0.4692,0.61894292498461,FedTROS-PR
0.469,0.6194963015146179,FedTROS-PR
0.46873333333333334,0.6202364149611856,FedTROS-PR
0.4676,0.62092776203966,FedTROS-PR
0.46713333333333334,0.6211328782909317,FedTROS-PR
0.467,0.6216719914802982,FedTROS-PR
0.46686666666666665,0.6217151988636364,FedTROS-PR
0.4664,0.6221431747443308,FedTROS-PR
0.46573333333333333,0.6224717098814934,FedTROS-PR
0.4656,0.6224598930481283,FedTROS-PR
0.4654,0.622580932845804,FedTROS-PR
0.4654,0.6230810424848269,FedTROS-PR
0.4653333333333333,0.6236040382381846,FedTROS-PR
0.4649333333333333,0.6240157480314961,FedTROS-PR
0.4646666666666667,0.6241604728217068,FedTROS-PR
0.4639333333333333,0.6246297459833049,FedTROS-PR
0.4638,0.6247306034482759,FedTROS-PR
0.46373333333333333,0.624921390710628,FedTROS-PR
0.46373333333333333,0.6249775381850854,FedTROS-PR
0.4632,0.6248763378001618,FedTROS-PR
0.4626,0.6248536695182351,FedTROS-PR
0.4609333333333333,0.6254183627317955,FedTROS-PR
0.45993333333333336,0.6254759746146872,FedTROS-PR
0.4598,0.6256917354622153,FedTROS-PR
0.4598,0.6258620689655172,FedTROS-PR
0.45953333333333335,0.6261240802979381,FedTROS-PR
0.4593333333333333,0.6263066993909645,FedTROS-PR
0.45886666666666664,0.6262966333030028,FedTROS-PR
0.4577333333333333,0.6264027004835325,FedTROS-PR
0.45693333333333336,0.6267946959304984,FedTROS-PR
0.45626666666666665,0.6268547352995054,FedTROS-PR
0.4560666666666667,0.6271543821048772,FedTROS-PR
0.4556,0.6271450858034321,FedTROS-PR
0.4554666666666667,0.6274221691615391,FedTROS-PR
0.4538,0.6292290626733222,FedTROS-PR
0.4528,0.6293550778354337,FedTROS-PR
0.4524,0.6296743063932448,FedTROS-PR
0.4524,0.6300250673103704,FedTROS-PR
0.4512,0.6304023845007451,FedTROS-PR
0.45026666666666665,0.6312739508365268,FedTROS-PR
0.44993333333333335,0.6311605723370429,FedTROS-PR
0.4492,0.6314309811639022,FedTROS-PR
0.44893333333333335,0.631470367591898,FedTROS-PR
0.44706666666666667,0.6326415094339622,FedTROS-PR
0.4467333333333333,0.6332451332451332,FedTROS-PR
0.4458,0.6341995447647951,FedTROS-PR
0.4456,0.6346975595859843,FedTROS-PR
0.4442,0.6355398702785197,FedTROS-PR
0.44353333333333333,0.6364679996173347,FedTROS-PR
0.4424666666666667,0.6368870549851262,FedTROS-PR
0.44206666666666666,0.6370448650206552,FedTROS-PR
0.44193333333333334,0.6372812920592194,FedTROS-PR
0.43793333333333334,0.6370248254460822,FedTROS-PR
0.4378,0.6371398078975453,FedTROS-PR
0.4378,0.6373253105590062,FedTROS-PR
0.4357333333333333,0.6373476352998537,FedTROS-PR
0.43506666666666666,0.6376783271448114,FedTROS-PR
0.43406666666666666,0.6377081292850147,FedTROS-PR
0.434,0.6378600823045267,FedTROS-PR
0.4338666666666667,0.6380392156862745,FedTROS-PR
0.4335333333333333,0.6384252896131946,FedTROS-PR
0.4328666666666667,0.6386976195160339,FedTROS-PR
0.43193333333333334,0.639080686525942,FedTROS-PR
0.43133333333333335,0.6397705923069317,FedTROS-PR
0.43133333333333335,0.6398338607594937,FedTROS-PR
0.43133333333333335,0.6398971417268322,FedTROS-PR
0.43006666666666665,0.6399801587301587,FedTROS-PR
0.4298666666666667,0.6399364827312426,FedTROS-PR
0.42673333333333335,0.6395883293365308,FedTROS-PR
0.42493333333333333,0.6398955928119666,FedTROS-PR
0.4245333333333333,0.640128669079212,FedTROS-PR
0.4225333333333333,0.6398788490661282,FedTROS-PR
0.4222,0.6398262275207113,FedTROS-PR
0.42013333333333336,0.6396021516289455,FedTROS-PR
0.42,0.6395289818292559,FedTROS-PR
0.41913333333333336,0.6400285045301842,FedTROS-PR
0.419,0.6404116568167924,FedTROS-PR
0.4186,0.6403222516826432,FedTROS-PR
0.418,0.6407112201103617,FedTROS-PR
0.4178,0.6409286152587441,FedTROS-PR
0.4169333333333333,0.6409100225456036,FedTROS-PR
0.4166666666666667,0.6410256410256411,FedTROS-PR
0.4166666666666667,0.6412229403919154,FedTROS-PR
0.4166666666666667,0.6412887338395239,FedTROS-PR
0.4156666666666667,0.6414609053497943,FedTROS-PR
0.4156,0.6414240148163391,FedTROS-PR
0.41546666666666665,0.6413502109704642,FedTROS-PR
0.41546666666666665,0.6414822439526505,FedTROS-PR
0.41546666666666665,0.6420109199546719,FedTROS-PR
0.4154,0.6422387136672851,FedTROS-PR
0.4140666666666667,0.6424950863763319,FedTROS-PR
0.4125333333333333,0.6436446848346162,FedTROS-PR
0.4120666666666667,0.6435190005205622,FedTROS-PR
0.4106,0.6443142588136834,FedTROS-PR
0.4086666666666667,0.6445846477392219,FedTROS-PR
0.4070666666666667,0.6445687744114853,FedTROS-PR
0.40626666666666666,0.6451408003387678,FedTROS-PR
0.4059333333333333,0.6454998409837803,FedTROS-PR
0.40553333333333336,0.6455481269234851,FedTROS-PR
0.4046,0.6456382978723404,FedTROS-PR
0.4036666666666667,0.6452472293265132,FedTROS-PR
0.4004666666666667,0.6457056863377405,FedTROS-PR
0.4004666666666667,0.6460529146052915,FedTROS-PR
0.39873333333333333,0.6461754537597234,FedTROS-PR
0.39593333333333336,0.6456136536580063,FedTROS-PR
0.3948,0.6461538461538462,FedTROS-PR
0.3942,0.6461588897388264,FedTROS-PR
0.39253333333333335,0.6466776496430533,FedTROS-PR
0.3868,0.6481957323204112,FedTROS-PR
0.3851333333333333,0.6482998541128941,FedTROS-PR
0.385,0.6488035052241321,FedTROS-PR
0.38493333333333335,0.6489098673859294,FedTROS-PR
0.38353333333333334,0.6488101951054471,FedTROS-PR
0.38126666666666664,0.649222386195936,FedTROS-PR
0.3808666666666667,0.6495736213757817,FedTROS-PR
0.3791333333333333,0.6492750313962781,FedTROS-PR
0.3768666666666667,0.6493968983342906,FedTROS-PR
0.3756,0.6489288182446441,FedTROS-PR
0.3748666666666667,0.6491572385130455,FedTROS-PR
0.3748666666666667,0.6492321902782588,FedTROS-PR
0.3748,0.6492666589675482,FedTROS-PR
0.3724,0.6491574665891924,FedTROS-PR
0.3724,0.6494593651900942,FedTROS-PR
0.3724,0.650064005585942,FedTROS-PR
0.37046666666666667,0.6501696501696501,FedTROS-PR
0.369,0.6499530295913575,FedTROS-PR
0.3681333333333333,0.6501825032379607,FedTROS-PR
0.3678,0.6501296252651426,FedTROS-PR
0.3666,0.65,FedTROS-PR
0.3661333333333333,0.6500177535803053,FedTROS-PR
0.36473333333333335,0.6502258141193249,FedTROS-PR
0.36406666666666665,0.6499642942156629,FedTROS-PR
0.36293333333333333,0.6498746567983765,FedTROS-PR
0.36206666666666665,0.6503412764938331,FedTROS-PR
0.36186666666666667,0.6508393285371703,FedTROS-PR
0.3618,0.6507974577287444,FedTROS-PR
0.36033333333333334,0.6508911368015414,FedTROS-PR
0.35833333333333334,0.6505688695231179,FedTROS-PR
0.3565333333333333,0.6502918287937743,FedTROS-PR
0.3520666666666667,0.6492500614703712,FedTROS-PR
0.34513333333333335,0.6489095011281023,FedTROS-PR
0.3450666666666667,0.6488654882788015,FedTROS-PR
0.34326666666666666,0.6490608849111307,FedTROS-PR
0.33786666666666665,0.6482476336658992,FedTROS-PR
0.3372,0.6482122260668973,FedTROS-PR
0.3368,0.6479415159676799,FedTROS-PR
0.33613333333333334,0.6475725661443616,FedTROS-PR
0.33573333333333333,0.647383982517033,FedTROS-PR
0.33526666666666666,0.6471496589885471,FedTROS-PR
0.33193333333333336,0.6462876427829699,FedTROS-PR
0.3298,0.6451486697965572,FedTROS-PR
0.3287333333333333,0.6449123724823437,FedTROS-PR
0.3287333333333333,0.6457569408067051,FedTROS-PR
0.32713333333333333,0.6479598573880893,FedTROS-PR
0.3257333333333333,0.6496476532376014,FedTROS-PR
0.3257333333333333,0.64999334841027,FedTROS-PR
0.325,0.6499133448873483,FedTROS-PR
0.3246,0.6497197758206565,FedTROS-PR
0.3246,0.6505879208979155,FedTROS-PR
0.3246,0.652506030554811,FedTROS-PR
0.3246,0.6532939755803032,FedTROS-PR
0.3246,0.6543475339336111,FedTROS-PR
0.3246,0.6550517960446657,FedTROS-PR
0.32006666666666667,0.65453306066803,FedTROS-PR
0.3178666666666667,0.6545853926414058,FedTROS-PR
0.3164,0.6547109946199475,FedTROS-PR
0.3158,0.6547339322736697,FedTROS-PR
0.31506666666666666,0.6559333795975018,FedTROS-PR
0.3128,0.6564073866815893,FedTROS-PR
0.3128,0.6564992304463412,FedTROS-PR
0.3128,0.6565910999160369,FedTROS-PR
0.30973333333333336,0.6561220166643129,FedTROS-PR
0.309,0.6556797283915689,FedTROS-PR
0.30633333333333335,0.6551183347590533,FedTROS-PR
0.3006666666666667,0.6528662420382165,FedTROS-PR
0.29646666666666666,0.6529144031713405,FedTROS-PR
0.2938,0.6528888888888889,FedTROS-PR
0.29246666666666665,0.6524390243902439,FedTROS-PR
0.2912666666666667,0.6526740364505528,FedTROS-PR
0.2885333333333333,0.6521018532469489,FedTROS-PR
0.2819333333333333,0.649615975422427,FedTROS-PR
0.27913333333333334,0.6491472868217054,FedTROS-PR
0.27913333333333334,0.649348635235732,FedTROS-PR
0.27886666666666665,0.6492317243520099,FedTROS-PR
0.27873333333333333,0.6492236024844721,FedTROS-PR
0.27786666666666665,0.6488169364881694,FedTROS-PR
0.2742,0.648635861851443,FedTROS-PR
0.2720666666666667,0.6484983314794216,FedTROS-PR
0.2668,0.6465266558966074,FedTROS-PR
0.2662,0.6463256717384267,FedTROS-PR
0.26293333333333335,0.6451823981678391,FedTROS-PR
0.2616,0.6444407948760059,FedTROS-PR
0.2584666666666667,0.6428452992870171,FedTROS-PR
0.2584,0.6427860696517413,FedTROS-PR
0.25593333333333335,0.6417586091608157,FedTROS-PR
0.2528666666666667,0.6404930766632895,FedTROS-PR
0.2524,0.6403924221921515,FedTROS-PR
0.24746666666666667,0.6392285173066988,FedTROS-PR
0.24473333333333333,0.6387680528971638,FedTROS-PR
0.23973333333333333,0.6377017201631495,FedTROS-PR
0.23746666666666666,0.6368675129626319,FedTROS-PR
0.234,0.634260932417781,FedTROS-PR
0.2336,0.6342081447963801,FedTROS-PR
0.2272,0.630877452795261,FedTROS-PR
0.2254,0.6292573981016192,FedTROS-PR
0.22366666666666668,0.6281595206890096,FedTROS-PR
0.2232,0.6282604616250703,FedTROS-PR
0.2228,0.6283135927805978,FedTROS-PR
0.2216,0.6279992442849046,FedTROS-PR
0.2148,0.62478184991274,FedTROS-PR
0.2144,0.6247086247086248,FedTROS-PR
0.211,0.6246299585553582,FedTROS-PR
0.2032,0.6202686202686203,FedTROS-PR
0.196,0.6157068062827226,FedTROS-PR
0.19006666666666666,0.6108849367902293,FedTROS-PR
0.18746666666666667,0.6102430555555556,FedTROS-PR
0.1872,0.6105675146771037,FedTROS-PR
0.18126666666666666,0.6162737987307344,FedTROS-PR
0.17893333333333333,0.6177215189873417,FedTROS-PR
0.1788,0.6175454754777804,FedTROS-PR
0.17373333333333332,0.6197384066587396,FedTROS-PR
0.1714,0.6201157742402316,FedTROS-PR
0.16233333333333333,0.6230808597748209,FedTROS-PR
0.16186666666666666,0.6233632862644416,FedTROS-PR
0.15146666666666667,0.6234906695938529,FedTROS-PR
0.1508,0.6226259289843105,FedTROS-PR
0.14806666666666668,0.6212587412587413,FedTROS-PR
0.14726666666666666,0.6208544125913434,FedTROS-PR
0.14333333333333334,0.6188831318364997,FedTROS-PR
0.14306666666666668,0.618800461361015,FedTROS-PR
0.14053333333333334,0.6181818181818182,FedTROS-PR
0.13806666666666667,0.6156361474435196,FedTROS-PR
0.1316,0.6100123609394313,FedTROS-PR
0.12793333333333334,0.6093998094633217,FedTROS-PR
0.12546666666666667,0.613229064841968,FedTROS-PR
0.1234,0.617,FedTROS-PR
0.1226,0.6171140939597315,FedTROS-PR
0.1206,0.6176169341072039,FedTROS-PR
0.11893333333333334,0.6173010380622838,FedTROS-PR
0.11493333333333333,0.6150552978951124,FedTROS-PR
0.11133333333333334,0.611945767680469,FedTROS-PR
0.1096,0.6095661846496107,FedTROS-PR
0.10546666666666667,0.6091644204851752,FedTROS-PR
0.09933333333333333,0.6042173560421735,FedTROS-PR
0.09233333333333334,0.6011284722222222,FedTROS-PR
0.09233333333333334,0.6019122120817036,FedTROS-PR
0.09146666666666667,0.6017543859649123,FedTROS-PR
0.08966666666666667,0.5999107939339875,FedTROS-PR
0.0874,0.5969945355191257,FedTROS-PR
0.0856,0.5983224603914259,FedTROS-PR
0.08533333333333333,0.5981308411214953,FedTROS-PR
0.08453333333333334,0.5992438563327032,FedTROS-PR
0.08413333333333334,0.5989558614143332,FedTROS-PR
0.08133333333333333,0.5948317893710385,FedTROS-PR
0.07986666666666667,0.591897233201581,FedTROS-PR
0.07453333333333333,0.5850340136054422,FedTROS-PR
0.0664,0.5711009174311926,FedTROS-PR
0.058133333333333335,0.5491183879093199,FedTROS-PR
0.05026666666666667,0.5420560747663551,FedTROS-PR
0.049466666666666666,0.5431918008784773,FedTROS-PR
0.04806666666666667,0.5425131677953349,FedTROS-PR
0.047933333333333335,0.5418236623963828,FedTROS-PR
0.040266666666666666,0.5261324041811847,FedTROS-PR
0.037333333333333336,0.5189990732159406,FedTROS-PR
0.03506666666666667,0.5062560153994226,FedTROS-PR
0.025933333333333333,0.49240506329113926,FedTROS-PR
0.018266666666666667,0.428125,FedTROS-PR
0.015933333333333334,0.41206896551724137,FedTROS-PR
0.0126,0.4305239179954442,FedTROS-PR
0.0122,0.452970297029703,FedTROS-PR
0.011933333333333334,0.4837837837837838,FedTROS-PR
0.009733333333333333,0.5328467153284672,FedTROS-PR
0.009266666666666666,0.562753036437247,FedTROS-PR
0.0061333333333333335,0.5822784810126582,FedTROS-PR
0.0051333333333333335,0.5661764705882353,FedTROS-PR
0.0028666666666666667,0.6515151515151515,FedTROS-PR
0.00046666666666666666,0.4375,FedTROS-PR
0.0,1.0,FedTROS-PR
