fpr,tpr,method
0.9335897435897436,0.9907333333333334,FedTROS-PR
0.9336923076923077,0.9907333333333334,FedTROS-PR
0.9337179487179487,0.9908,FedTROS-PR
0.9337692307692308,0.9908,FedTROS-PR
0.9337948717948718,0.9908666666666667,FedTROS-PR
0.9339487179487179,0.9909333333333333,FedTROS-PR
0.9345128205128205,0.991,FedTROS-PR
0.9346666666666666,0.991,FedTROS-PR
0.9348461538461539,0.991,FedTROS-PR
0.9354358974358974,0.9910666666666667,FedTROS-PR
0.9356153846153846,0.9910666666666667,FedTROS-PR
0.9358461538461539,0.9910666666666667,FedTROS-PR
0.9361794871794872,0.9912,FedTROS-PR
0.9366153846153846,0.9912,FedTROS-PR
0.936923076923077,0.9912,FedTROS-PR
0.937,0.9912,FedTROS-PR
0.9372564102564103,0.9912666666666666,FedTROS-PR
0.9372820512820513,0.9913333333333333,FedTROS-PR
0.9375384615384615,0.9914,FedTROS-PR
0.9376410256410257,0.9914,FedTROS-PR
0.9378205128205128,0.9914666666666667,FedTROS-PR
0.9378461538461539,0.9914666666666667,FedTROS-PR
0.9381794871794872,0.9914666666666667,FedTROS-PR
0.9382820512820513,0.9916666666666667,FedTROS-PR
0.9396666666666667,0.9918666666666667,FedTROS-PR
0.9401282051282052,0.9918666666666667,FedTROS-PR
0.9403333333333334,0.9918666666666667,FedTROS-PR
0.9403846153846154,0.9918666666666667,FedTROS-PR
0.9409487179487179,0.992,FedTROS-PR
0.9410512820512821,0.992,FedTROS-PR
0.9417435897435897,0.992,FedTROS-PR
0.942,0.9920666666666667,FedTROS-PR
0.9424871794871795,0.9922666666666666,FedTROS-PR
0.9425384615384615,0.9923333333333333,FedTROS-PR
0.9426666666666667,0.9923333333333333,FedTROS-PR
0.9427179487179487,0.9923333333333333,FedTROS-PR
0.943,0.9924,FedTROS-PR
0.9432051282051283,0.9924,FedTROS-PR
0.9432564102564103,0.9924,FedTROS-PR
0.9435384615384615,0.9924,FedTROS-PR
0.943923076923077,0.9924,FedTROS-PR
0.9439487179487179,0.9924,FedTROS-PR
0.944,0.9924,FedTROS-PR
0.944025641025641,0.9924,FedTROS-PR
0.9448205128205128,0.9926666666666667,FedTROS-PR
0.9449487179487179,0.9926666666666667,FedTROS-PR
0.9454871794871795,0.9926666666666667,FedTROS-PR
0.9455384615384615,0.9926666666666667,FedTROS-PR
0.9455384615384615,0.9928,FedTROS-PR
0.9456923076923077,0.9928,FedTROS-PR
0.9458205128205128,0.9928,FedTROS-PR
0.945923076923077,0.9928666666666667,FedTROS-PR
0.9461794871794872,0.9928666666666667,FedTROS-PR
0.9462564102564103,0.9928666666666667,FedTROS-PR
0.9468205128205128,0.9928666666666667,FedTROS-PR
0.9471794871794872,0.9928666666666667,FedTROS-PR
0.9473846153846154,0.993,FedTROS-PR
0.9477435897435897,0.9931333333333333,FedTROS-PR
0.9483076923076923,0.9932,FedTROS-PR
0.9483333333333334,0.9932,FedTROS-PR
0.9483846153846154,0.9932,FedTROS-PR
0.9485384615384616,0.9932666666666666,FedTROS-PR
0.9489487179487179,0.9933333333333333,FedTROS-PR
0.9492564102564103,0.9934666666666667,FedTROS-PR
0.9495384615384616,0.9935333333333334,FedTROS-PR
0.9497435897435897,0.9935333333333334,FedTROS-PR
0.9498461538461539,0.9936,FedTROS-PR
0.9498717948717949,0.9936,FedTROS-PR
0.9501282051282052,0.9936,FedTROS-PR
0.9504102564102564,0.9937333333333334,FedTROS-PR
0.952,0.9937333333333334,FedTROS-PR
0.952974358974359,0.9937333333333334,FedTROS-PR
0.9531282051282052,0.9937333333333334,FedTROS-PR
0.9542307692307692,0.9938666666666667,FedTROS-PR
0.9543333333333334,0.9938666666666667,FedTROS-PR
0.9544358974358974,0.994,FedTROS-PR
0.9545897435897436,0.9940666666666667,FedTROS-PR
0.9548974358974359,0.9943333333333333,FedTROS-PR
0.9549230769230769,0.9943333333333333,FedTROS-PR
0.9549487179487179,0.9944,FedTROS-PR
0.9554102564102565,0.9945333333333334,FedTROS-PR
0.9558205128205128,0.9947333333333334,FedTROS-PR
0.956025641025641,0.9947333333333334,FedTROS-PR
0.9561025641025641,0.9947333333333334,FedTROS-PR
0.9562051282051282,0.9947333333333334,FedTROS-PR
0.9574871794871795,0.9951333333333333,FedTROS-PR
0.9576410256410256,0.9951333333333333,FedTROS-PR
0.9607435897435898,0.9952666666666666,FedTROS-PR
0.9637692307692308,0.9952666666666666,FedTROS-PR
0.963974358974359,0.9953333333333333,FedTROS-PR
0.9641794871794872,0.9953333333333333,FedTROS-PR
0.9642307692307692,0.9953333333333333,FedTROS-PR
0.9645897435897436,0.9955333333333334,FedTROS-PR
0.9647179487179487,0.9956,FedTROS-PR
0.9656666666666667,0.9959333333333333,FedTROS-PR
0.9660512820512821,0.9959333333333333,FedTROS-PR
0.9662307692307692,0.9959333333333333,FedTROS-PR
0.9663333333333334,0.9959333333333333,FedTROS-PR
0.9666153846153847,0.996,FedTROS-PR
0.9673589743589743,0.9962,FedTROS-PR
0.9675128205128205,0.9962666666666666,FedTROS-PR
0.9675641025641025,0.9962666666666666,FedTROS-PR
0.9678205128205128,0.9962666666666666,FedTROS-PR
0.9678461538461538,0.9962666666666666,FedTROS-PR
0.9682307692307692,0.9964,FedTROS-PR
0.9691025641025641,0.9964,FedTROS-PR
0.9694871794871794,0.9964,FedTROS-PR
0.9697179487179487,0.9964666666666666,FedTROS-PR
0.9701282051282051,0.9964666666666666,FedTROS-PR
0.9703333333333334,0.9964666666666666,FedTROS-PR
0.9706410256410256,0.9964666666666666,FedTROS-PR
0.9706923076923077,0.9964666666666666,FedTROS-PR
0.9708205128205128,0.9964666666666666,FedTROS-PR
0.9711025641025641,0.9966,FedTROS-PR
0.9718717948717949,0.9968,FedTROS-PR
0.9718974358974359,0.9968,FedTROS-PR
0.971974358974359,0.9968666666666667,FedTROS-PR
0.9722051282051282,0.9968666666666667,FedTROS-PR
0.9723333333333334,0.9968666666666667,FedTROS-PR
0.9726410256410256,0.9968666666666667,FedTROS-PR
0.9726666666666667,0.9968666666666667,FedTROS-PR
0.9735128205128205,0.9971333333333333,FedTROS-PR
0.9737692307692307,0.9971333333333333,FedTROS-PR
0.9741538461538461,0.9971333333333333,FedTROS-PR
0.9744102564102564,0.9971333333333333,FedTROS-PR
0.9745384615384616,0.9971333333333333,FedTROS-PR
0.9748717948717949,0.9971333333333333,FedTROS-PR
0.9749230769230769,0.9971333333333333,FedTROS-PR
0.975,0.9972,FedTROS-PR
0.9755128205128205,0.9974666666666666,FedTROS-PR
0.9755384615384616,0.9974666666666666,FedTROS-PR
0.9758717948717949,0.9974666666666666,FedTROS-PR
0.976,0.9974666666666666,FedTROS-PR
0.9760769230769231,0.9974666666666666,FedTROS-PR
0.9766410256410256,0.9975333333333334,FedTROS-PR
0.9766410256410256,0.9976,FedTROS-PR
0.9767179487179487,0.9976,FedTROS-PR
0.9768461538461538,0.9976,FedTROS-PR
0.977,0.9978666666666667,FedTROS-PR
0.9770769230769231,0.9978666666666667,FedTROS-PR
0.9776410256410256,0.9978666666666667,FedTROS-PR
0.9777435897435898,0.9978666666666667,FedTROS-PR
0.9783333333333334,0.998,FedTROS-PR
0.9785384615384616,0.998,FedTROS-PR
0.9785641025641025,0.998,FedTROS-PR
0.9796153846153847,0.9981333333333333,FedTROS-PR
0.9798205128205129,0.9981333333333333,FedTROS-PR
0.9801025641025641,0.9982,FedTROS-PR
0.9803333333333333,0.9982666666666666,FedTROS-PR
0.9803589743589743,0.9982666666666666,FedTROS-PR
0.9807179487179487,0.9983333333333333,FedTROS-PR
0.981,0.9983333333333333,FedTROS-PR
0.9813589743589743,0.9983333333333333,FedTROS-PR
0.9814358974358974,0.9984,FedTROS-PR
0.9816153846153847,0.9984,FedTROS-PR
0.9821282051282051,0.9984,FedTROS-PR
0.9821538461538462,0.9984,FedTROS-PR
0.9825128205128205,0.9984,FedTROS-PR
0.9826153846153847,0.9984,FedTROS-PR
0.9827948717948718,0.9984,FedTROS-PR
0.9837948717948718,0.9986,FedTROS-PR
0.9846923076923076,0.9988,FedTROS-PR
0.9848205128205129,0.9988666666666667,FedTROS-PR
0.9851025641025641,0.9988666666666667,FedTROS-PR
0.9856666666666667,0.9988666666666667,FedTROS-PR
0.9857692307692307,0.9988666666666667,FedTROS-PR
0.9865128205128205,0.9988666666666667,FedTROS-PR
0.987025641025641,0.999,FedTROS-PR
0.987025641025641,0.9990666666666667,FedTROS-PR
0.9873589743589744,0.9990666666666667,FedTROS-PR
0.9876666666666667,0.9991333333333333,FedTROS-PR
0.9877435897435898,0.9991333333333333,FedTROS-PR
0.988025641025641,0.9991333333333333,FedTROS-PR
0.9881282051282051,0.9992,FedTROS-PR
0.9883589743589744,0.9993333333333333,FedTROS-PR
0.9884102564102564,0.9993333333333333,FedTROS-PR
0.9885384615384616,0.9993333333333333,FedTROS-PR
0.9887948717948718,0.9993333333333333,FedTROS-PR
0.9892051282051282,0.9993333333333333,FedTROS-PR
0.9894358974358974,0.9993333333333333,FedTROS-PR
0.9898461538461538,0.9993333333333333,FedTROS-PR
0.9901025641025641,0.9993333333333333,FedTROS-PR
0.9905384615384616,0.9994,FedTROS-PR
0.9906666666666667,0.9994,FedTROS-PR
0.990948717948718,0.9994,FedTROS-PR
0.9909743589743589,0.9994,FedTROS-PR
0.9911025641025641,0.9994,FedTROS-PR
0.9915384615384616,0.9994,FedTROS-PR
0.9916410256410256,0.9994,FedTROS-PR
0.9919230769230769,0.9994,FedTROS-PR
0.9921794871794872,0.9994,FedTROS-PR
0.9924871794871795,0.9994666666666666,FedTROS-PR
0.9925128205128205,0.9994666666666666,FedTROS-PR
0.9926153846153846,0.9994666666666666,FedTROS-PR
0.9928461538461538,0.9994666666666666,FedTROS-PR
0.9933846153846154,0.9994666666666666,FedTROS-PR
0.9936666666666667,0.9994666666666666,FedTROS-PR
0.9937179487179487,0.9994666666666666,FedTROS-PR
0.9941794871794872,0.9994666666666666,FedTROS-PR
0.9948205128205129,0.9995333333333334,FedTROS-PR
0.9952820512820513,0.9996,FedTROS-PR
0.9953076923076923,0.9996,FedTROS-PR
0.9957435897435898,0.9996666666666667,FedTROS-PR
0.9960769230769231,0.9996666666666667,FedTROS-PR
0.9962820512820513,0.9996666666666667,FedTROS-PR
0.9978205128205129,0.9998,FedTROS-PR
0.9986923076923077,0.9998,FedTROS-PR
0.9992051282051282,0.9998,FedTROS-PR
0.9996153846153846,1.0,FedTROS-PR
0.999948717948718,1.0,FedTROS-PR
1.0,1.0,FedTROS-PR
